"","customer.ID","gender","age","educaton","marital.status","income","dependent.count","card.category","months.on.book","relationship.count","months.inactive","contacts.count.12","credit.limit","revolving.balance","open.to.buy","transaction.amount.Q4.Q1","transaction.amount.12","transaction.count","transaction.change","utilization.ratio","churn"
"8462",715980258,"female",36,"doctorate","single","<40K",1,"Blue",25,1,2,3,2835,2511,324,0.731,4811,77,0.925,0.886,"no"
"8463",788715483,"female",44,"graduate","single","<40K",5,"Blue",28,2,2,2,1558,879,679,0.874,4805,86,0.792,0.564,"no"
"8464",809276808,"male",47,"graduate","single","80K-120K",4,"Blue",42,1,1,3,7299,0,7299,0.806,4678,83,0.729,0,"no"
"8465",708885558,"female",56,"highschool","single","<40K",1,"Blue",48,1,5,2,3556,0,3556,0.596,2220,45,0.731,0,"yes"
"8466",789373683,"female",45,"graduate","married","<40K",3,"Blue",35,1,2,2,1438.3,834,604.3,0.635,4976,70,0.842,0.58,"no"
"8467",714216858,"female",35,"unknown","single","unknown",2,"Blue",36,2,1,2,1507,0,1507,0.81,4679,85,0.771,0,"no"
"8468",719150658,"female",51,"graduate","married","unknown",2,"Blue",34,2,3,2,7551,0,7551,0.894,2977,46,0.394,0,"yes"
"8469",712302783,"female",38,"uneducated","single","<40K",2,"Blue",25,2,3,1,2468,872,1596,0.991,4426,76,1.111,0.353,"no"
"8470",799717458,"female",42,"unknown","married","<40K",3,"Blue",36,2,3,3,2515,1453,1062,0.649,4025,74,0.805,0.578,"no"
"8471",716354883,"female",59,"graduate","unknown","unknown",0,"Blue",49,2,3,2,9076,0,9076,0.899,3048,53,0.656,0,"yes"
"8472",719601708,"male",45,"college","single","60K-80K",3,"Blue",35,1,1,2,10699,1099,9600,0.661,5052,61,0.694,0.103,"no"
"8473",720150858,"male",34,"highschool","married","80K-120K",2,"Blue",25,6,2,0,1439,0,1439,0.89,2932,44,0.913,0,"yes"
"8474",824915208,"female",44,"doctorate","married","unknown",3,"Blue",40,2,1,1,7212,1008,6204,0.727,5169,82,0.745,0.14,"no"
"8475",798777708,"female",54,"highschool","single","40K-60K",4,"Blue",48,2,4,1,3089,1177,1912,1.01,5237,75,0.829,0.381,"no"
"8476",805229133,"male",46,"unknown","unknown","80K-120K",3,"Blue",41,1,2,2,11250,0,11250,0.482,4514,70,0.591,0,"no"
"8477",716365233,"female",53,"college","married","<40K",1,"Blue",36,1,3,3,1665,964,701,1.049,4881,75,0.923,0.579,"no"
"8478",796544133,"male",54,"college","single",">120K",1,"Blue",48,1,3,1,2456,1654,802,0.565,4468,84,0.75,0.673,"no"
"8479",778143183,"male",47,"graduate","married","60K-80K",1,"Blue",40,2,2,3,11773,0,11773,0.754,5098,58,1.071,0,"no"
"8480",717011958,"female",43,"graduate","single","40K-60K",4,"Blue",23,2,1,1,1438.3,0,1438.3,0.728,4494,82,0.708,0,"no"
"8481",778264008,"female",41,"college","single","40K-60K",3,"Blue",32,2,1,2,3104,1954,1150,0.473,4699,77,0.925,0.63,"no"
"8482",789507408,"female",48,"college","unknown","unknown",3,"Blue",40,2,6,1,2337,0,2337,0.586,5203,90,0.765,0,"no"
"8483",788842008,"female",50,"uneducated","married","<40K",3,"Blue",34,2,2,2,4060,2336,1724,0.943,5173,87,0.706,0.575,"no"
"8484",714742758,"female",42,"uneducated","single","<40K",4,"Blue",24,2,2,2,3428,2209,1219,0.671,4751,87,0.642,0.644,"no"
"8485",717742908,"male",44,"unknown","married","40K-60K",3,"Blue",36,1,1,1,12967,2517,10450,0.787,4520,74,0.762,0.194,"no"
"8486",712874433,"male",45,"unknown","single","<40K",3,"Blue",36,2,1,0,2326,642,1684,0.814,5413,90,0.765,0.276,"no"
"8487",711092658,"female",39,"graduate","married","unknown",3,"Blue",26,2,2,3,4376,855,3521,0.839,2862,52,0.733,0.195,"yes"
"8488",720299283,"male",46,"uneducated","married","60K-80K",3,"Blue",33,2,2,1,12745,0,12745,0.538,4380,80,0.739,0,"no"
"8489",719237058,"male",39,"doctorate","single","60K-80K",2,"Blue",36,2,2,1,1790,891,899,0.45,4498,96,0.574,0.498,"no"
"8490",719671383,"female",40,"uneducated","unknown","<40K",3,"Blue",30,2,3,2,2969,0,2969,0.74,4109,70,1,0,"no"
"8491",788290383,"male",43,"doctorate","single","40K-60K",3,"Blue",35,2,6,3,4970,1588,3382,0.669,4436,83,0.804,0.32,"no"
"8492",779701983,"female",49,"graduate","single","40K-60K",3,"Blue",32,1,3,3,5400,1426,3974,0.595,4643,80,0.702,0.264,"no"
"8493",779247483,"female",46,"uneducated","unknown","unknown",1,"Blue",28,5,2,6,2069,0,2069,0.656,2754,55,0.667,0,"yes"
"8494",767093133,"female",52,"unknown","married","unknown",2,"Blue",45,2,2,1,3192,0,3192,0.646,4191,80,0.739,0,"no"
"8495",717979008,"female",48,"unknown","single","<40K",3,"Blue",37,2,2,1,2105,1072,1033,0.514,4833,81,1.077,0.509,"no"
"8496",712132383,"male",44,"college","single","80K-120K",4,"Blue",34,2,2,3,1876,861,1015,0.839,5056,82,0.547,0.459,"no"
"8497",772306383,"female",57,"unknown","unknown","<40K",3,"Blue",43,5,3,2,1462,0,1462,0.602,2299,42,0.312,0,"yes"
"8498",714469008,"female",40,"unknown","single","40K-60K",2,"Blue",29,1,3,3,2351,1337,1014,0.613,5115,84,0.787,0.569,"no"
"8499",812446158,"female",54,"uneducated","single","<40K",3,"Blue",49,2,2,2,1719,0,1719,0.579,4869,65,0.512,0,"no"
"8500",779401233,"female",47,"uneducated","single","40K-60K",4,"Blue",36,1,1,0,1438.3,0,1438.3,0.61,5216,78,0.66,0,"no"
"8501",784994883,"female",26,"unknown","married","<40K",0,"Blue",20,2,2,2,2516,2378,138,1.033,4746,75,0.875,0.945,"no"
"8502",721080183,"female",33,"graduate","single","40K-60K",1,"Blue",20,2,2,3,4883,0,4883,0.724,4613,82,1,0,"no"
"8503",712572858,"male",38,"highschool","single","80K-120K",3,"Blue",29,2,1,3,3413,1801,1612,0.88,3831,45,0.667,0.528,"no"
"8504",719759733,"female",59,"unknown","single","40K-60K",0,"Blue",52,2,4,3,1852,0,1852,0.902,2851,49,0.75,0,"yes"
"8505",780371433,"female",35,"graduate","married","unknown",2,"Blue",25,2,3,3,3339,2014,1325,0.688,4725,83,0.694,0.603,"no"
"8506",822170733,"female",45,"college","single","<40K",4,"Blue",41,6,3,2,3785,2517,1268,0.574,2401,54,0.742,0.665,"yes"
"8507",708224133,"male",61,"uneducated","single","40K-60K",0,"Blue",49,1,2,3,2228,1480,748,0.533,4431,71,0.651,0.664,"no"
"8508",719299533,"female",55,"unknown","unknown","<40K",1,"Blue",36,2,3,2,3626,795,2831,0.896,2954,42,0.556,0.219,"yes"
"8509",780633483,"female",58,"graduate","married","40K-60K",0,"Blue",47,2,2,1,2194,1302,892,0.814,4962,81,0.841,0.593,"no"
"8510",771356508,"female",41,"graduate","married","<40K",5,"Blue",28,2,3,1,2665,1936,729,0.757,4500,71,0.972,0.726,"no"
"8511",823629333,"male",42,"uneducated","married","40K-60K",4,"Blue",38,1,4,1,2444,0,2444,0.788,4220,50,1.174,0,"no"
"8512",712961658,"female",45,"uneducated","married","<40K",4,"Blue",32,1,1,1,3335,2238,1097,0.644,5321,78,0.95,0.671,"no"
"8513",710464683,"female",45,"post-graduate","married","<40K",3,"Blue",32,2,3,2,2726,2127,599,0.814,5578,89,0.854,0.78,"no"
"8514",716688183,"female",51,"highschool","married","<40K",1,"Blue",43,4,3,3,1665,1521,144,0.874,2878,45,0.452,0.914,"yes"
"8515",789082758,"female",40,"highschool","married","<40K",2,"Blue",28,1,3,3,2734,1661,1073,0.726,4981,90,0.698,0.608,"no"
"8516",709140858,"female",57,"college","single","<40K",2,"Blue",47,1,3,1,1727,996,731,0.767,5112,82,0.673,0.577,"no"
"8517",822127008,"female",50,"post-graduate","married","unknown",1,"Blue",46,2,2,1,19349,615,18734,0.708,4351,79,0.717,0.032,"no"
"8518",720496158,"male",53,"unknown","single","60K-80K",0,"Blue",42,1,2,0,13409,1168,12241,0.625,4031,82,0.745,0.087,"no"
"8519",774588633,"female",45,"graduate","single","<40K",3,"Blue",39,2,2,3,1438.3,0,1438.3,0.81,4928,84,0.909,0,"no"
"8520",788465583,"female",42,"college","single","40K-60K",3,"Blue",35,2,3,3,6330,1573,4757,0.899,3029,52,0.733,0.248,"no"
"8521",741517458,"female",49,"graduate","married","<40K",4,"Blue",42,2,4,3,2575,2517,58,0.31,1874,40,0.739,0.977,"yes"
"8522",709935708,"female",55,"unknown","married","40K-60K",1,"Blue",43,2,1,2,3391,1696,1695,0.537,4291,77,0.711,0.5,"no"
"8523",721112508,"female",48,"graduate","married","<40K",3,"Blue",40,2,3,1,5298,0,5298,0.686,4834,80,0.667,0,"no"
"8524",720734583,"female",44,"post-graduate","married","<40K",2,"Blue",32,1,3,3,2540,1561,979,0.894,5039,82,0.745,0.615,"no"
"8525",772286658,"male",63,"graduate","single","60K-80K",1,"Blue",52,6,4,3,14324,2507,11817,0.433,2083,56,0.647,0.175,"yes"
"8526",807149058,"female",48,"unknown","married","<40K",5,"Blue",43,1,1,3,2876,1628,1248,0.631,4752,80,0.739,0.566,"no"
"8527",771045708,"female",41,"graduate","married","<40K",5,"Blue",28,2,3,3,1504,970,534,0.864,2801,51,1.217,0.645,"yes"
"8528",711733308,"female",45,"uneducated","single","<40K",2,"Blue",36,2,2,2,1839,0,1839,0.782,4930,91,0.784,0,"no"
"8529",710518308,"female",54,"doctorate","married","<40K",2,"Blue",35,1,4,2,1685,0,1685,0.457,4155,85,0.667,0,"no"
"8530",716586408,"female",48,"graduate","unknown","<40K",3,"Blue",36,1,1,3,4850,1022,3828,0.603,4187,86,0.686,0.211,"no"
"8531",713152383,"female",40,"uneducated","married","<40K",3,"Blue",27,1,1,1,2840,2517,323,0.591,4405,82,0.864,0.886,"no"
"8532",771935283,"female",47,"graduate","single","40K-60K",4,"Blue",36,1,2,1,2977,1927,1050,0.731,5217,88,0.725,0.647,"no"
"8533",720460083,"female",45,"unknown","single","unknown",4,"Gold",27,1,2,3,34516,0,34516,0.331,2198,42,0.355,0,"yes"
"8534",825838908,"female",39,"uneducated","single","<40K",1,"Blue",35,1,5,1,1961,0,1961,0.631,4846,92,0.84,0,"no"
"8535",709082808,"female",53,"highschool","married","<40K",2,"Blue",36,2,3,2,2156,1198,958,0.507,5092,95,0.759,0.556,"no"
"8536",710937783,"female",53,"uneducated","married","40K-60K",0,"Blue",40,1,3,3,2772,2414,358,0.805,5313,68,1.194,0.871,"no"
"8537",789540108,"female",29,"uneducated","married","<40K",1,"Blue",21,2,1,3,2832,1819,1013,0.674,4761,75,0.744,0.642,"no"
"8538",709824633,"female",44,"highschool","single","<40K",4,"Blue",35,2,5,3,1552,1375,177,0.995,5064,80,0.905,0.886,"no"
"8539",717874533,"male",46,"highschool","single","40K-60K",2,"Blue",36,5,2,2,6362,0,6362,0.596,1968,51,0.759,0,"yes"
"8540",712571883,"male",40,"graduate","divorced","<40K",3,"Silver",36,1,3,2,11409,1658,9751,0.989,4677,58,0.706,0.145,"no"
"8541",716926758,"female",40,"uneducated","single","<40K",2,"Blue",27,2,6,2,1965,0,1965,0.608,4268,91,0.857,0,"no"
"8542",716181858,"female",42,"uneducated","married","40K-60K",2,"Blue",29,1,2,2,1622,0,1622,0.709,4633,67,0.634,0,"no"
"8543",779613933,"female",38,"uneducated","married","<40K",4,"Blue",27,1,3,1,1736,1319,417,0.667,5045,86,0.755,0.76,"no"
"8544",712136058,"female",54,"college","single","unknown",2,"Blue",36,1,3,3,8827,0,8827,0.782,2643,50,0.515,0,"yes"
"8545",709678608,"male",49,"highschool","married","80K-120K",4,"Blue",36,2,3,3,24256,1076,23180,0.568,4269,69,0.643,0.044,"no"
"8546",714276408,"female",52,"uneducated","single","40K-60K",3,"Blue",36,2,3,3,1915,1445,470,0.374,2264,39,0.56,0.755,"yes"
"8547",719953383,"female",38,"college","single","<40K",4,"Blue",27,2,3,3,1438.3,0,1438.3,0.721,4564,79,0.717,0,"no"
"8548",718795083,"female",44,"graduate","married","unknown",2,"Blue",26,2,1,3,2006,1030,976,0.881,5337,85,0.735,0.513,"no"
"8549",720503508,"female",44,"uneducated","divorced","<40K",1,"Blue",37,1,2,3,5594,1235,4359,0.549,5220,75,0.829,0.221,"no"
"8550",770762133,"female",52,"highschool","married","unknown",3,"Blue",38,2,1,2,3505,2517,988,0.612,5034,79,0.681,0.718,"no"
"8551",713555133,"female",56,"highschool","unknown","<40K",3,"Blue",44,4,3,2,1667,595,1072,0.63,2424,40,0.481,0.357,"yes"
"8552",711232608,"female",47,"highschool","single","<40K",5,"Blue",36,2,3,2,1636,0,1636,0.694,2235,35,0.591,0,"yes"
"8553",780322908,"female",52,"unknown","married","<40K",3,"Blue",38,1,2,3,3281,911,2370,0.665,4431,67,1.094,0.278,"no"
"8554",708207783,"female",50,"highschool","single","<40K",3,"Blue",42,1,3,2,1477,0,1477,0.685,4680,80,0.778,0,"no"
"8555",719590458,"female",44,"graduate","married","<40K",4,"Blue",36,6,3,3,1905,0,1905,0.845,3120,46,0.586,0,"yes"
"8556",778679883,"male",39,"graduate","single","60K-80K",2,"Blue",19,1,2,1,6146,0,6146,0.577,3645,76,0.551,0,"no"
"8557",780230208,"male",53,"college","married","40K-60K",2,"Blue",40,2,3,0,2672,1604,1068,0.62,4766,75,1.083,0.6,"no"
"8558",827703258,"male",42,"highschool","married","60K-80K",4,"Blue",38,2,2,2,13426,0,13426,0.717,4674,66,0.886,0,"no"
"8559",807379833,"male",48,"graduate","divorced","40K-60K",3,"Blue",43,2,3,3,9104,145,8959,0.765,2563,34,0.417,0.016,"yes"
"8560",711178383,"male",47,"post-graduate","married","80K-120K",2,"Blue",35,1,3,1,30300,1166,29134,0.715,4146,64,0.882,0.038,"no"
"8561",712203333,"male",51,"graduate","married","80K-120K",3,"Blue",39,1,2,1,7088,1750,5338,0.618,4691,76,0.727,0.247,"no"
"8562",709261383,"female",56,"graduate","married","40K-60K",3,"Blue",36,2,3,2,1872,661,1211,0.756,4970,81,0.929,0.353,"no"
"8563",715829358,"female",33,"college","married","40K-60K",4,"Blue",26,1,2,3,2874,2517,357,0.73,4794,88,0.6,0.876,"no"
"8564",713213133,"male",36,"graduate","single","40K-60K",2,"Blue",36,2,2,1,6763,1660,5103,0.573,4972,76,0.9,0.245,"no"
"8565",778860783,"male",57,"unknown","divorced",">120K",2,"Blue",38,1,2,4,24379,1116,23263,0.62,2836,41,0.281,0.046,"yes"
"8566",779442783,"female",39,"graduate","single","<40K",1,"Blue",21,1,2,1,2867,1365,1502,0.502,4445,89,0.745,0.476,"no"
"8567",780008358,"male",59,"uneducated","unknown","60K-80K",0,"Blue",48,2,6,2,13172,0,13172,0.876,2598,47,0.621,0,"yes"
"8568",721274208,"female",41,"highschool","single","<40K",2,"Blue",36,4,3,3,2201,2104,97,0.648,2408,38,0.583,0.956,"yes"
"8569",714076683,"female",29,"college","married","<40K",0,"Blue",19,2,1,2,3261,2517,744,0.636,2461,54,0.742,0.772,"yes"
"8570",788791383,"female",39,"highschool","married","40K-60K",3,"Blue",21,1,2,1,5027,0,5027,0.853,4850,70,0.75,0,"no"
"8571",709459608,"female",47,"unknown","unknown","40K-60K",2,"Blue",36,1,3,3,1811,0,1811,0.61,5390,87,0.776,0,"no"
"8572",711560058,"male",49,"highschool","married","60K-80K",1,"Blue",36,2,3,2,2465,1334,1131,0.95,4806,83,0.766,0.541,"no"
"8573",717657333,"female",43,"graduate","single","<40K",3,"Blue",36,1,3,3,7584,1834,5750,0.818,4783,65,0.667,0.242,"no"
"8574",812218908,"female",46,"unknown","married","<40K",2,"Blue",36,2,3,2,4065,2517,1548,0.957,2899,51,0.821,0.619,"yes"
"8575",787482033,"male",60,"highschool","divorced","80K-120K",1,"Blue",48,1,5,3,28930,0,28930,0.645,2251,27,0.227,0,"yes"
"8576",779141658,"male",48,"graduate","married","80K-120K",4,"Blue",33,1,3,2,4963,2115,2848,0.767,4989,78,0.696,0.426,"no"
"8577",813810333,"male",50,"post-graduate","married","60K-80K",3,"Blue",45,6,4,3,2049,0,2049,0.974,2703,54,1,0,"yes"
"8578",789613083,"male",47,"uneducated","divorced","60K-80K",3,"Blue",41,2,3,3,1943,0,1943,0.494,5108,81,0.884,0,"no"
"8579",794540883,"female",56,"post-graduate","married","40K-60K",1,"Blue",38,1,2,1,3485,1465,2020,0.653,4776,87,1.023,0.42,"no"
"8580",811889808,"male",43,"graduate","married","80K-120K",3,"Blue",38,3,5,1,23459,2305,21154,0.636,7279,83,0.627,0.098,"no"
"8581",720509433,"female",51,"college","single","<40K",2,"Blue",31,2,1,3,2306,1627,679,0.507,3776,70,0.944,0.706,"no"
"8582",715091208,"male",42,"highschool","married","80K-120K",3,"Blue",36,2,3,3,18177,841,17336,0.888,8512,94,0.679,0.046,"no"
"8583",719269308,"female",49,"graduate","unknown","<40K",2,"Blue",36,3,1,3,3252,2517,735,0.878,7418,90,0.579,0.774,"no"
"8584",718200333,"female",47,"uneducated","single","<40K",3,"Blue",41,3,3,0,2894,2117,777,0.79,7471,87,0.673,0.732,"no"
"8585",713487633,"male",44,"post-graduate","married","80K-120K",3,"Blue",32,3,4,2,34516,1807,32709,0.665,7663,91,0.655,0.052,"no"
"8586",789363408,"male",44,"highschool","married",">120K",3,"Silver",34,3,1,2,34516,2517,31999,0.814,7427,83,0.566,0.073,"no"
"8587",713916708,"male",53,"graduate","single",">120K",3,"Gold",43,3,1,3,34516,2435,32081,0.77,7758,98,0.719,0.071,"no"
"8588",823833483,"male",41,"graduate","single","40K-60K",3,"Blue",37,3,3,2,7839,1544,6295,0.715,7904,83,0.804,0.197,"no"
"8589",717756258,"male",49,"unknown","married",">120K",2,"Blue",38,3,6,3,16494,1158,15336,0.692,7761,84,0.647,0.07,"no"
"8590",712879158,"male",49,"highschool","married","60K-80K",1,"Gold",36,2,2,3,6224,2201,4023,0.832,7693,70,0.628,0.354,"no"
"8591",709474683,"female",42,"college","married","<40K",3,"Blue",13,3,2,3,6078,1478,4600,0.849,8442,95,0.508,0.243,"no"
"8592",772313358,"male",50,"highschool","single","80K-120K",3,"Blue",39,3,3,2,21322,2216,19106,0.921,8693,91,0.569,0.104,"no"
"8593",711856683,"male",51,"post-graduate","married","40K-60K",3,"Blue",36,2,3,3,1590,1273,317,0.64,7352,80,0.818,0.801,"no"
"8594",718530258,"female",52,"uneducated","divorced","<40K",3,"Blue",36,3,1,2,1986,1411,575,0.799,7249,86,0.509,0.71,"no"
"8595",716288208,"male",48,"graduate","single","60K-80K",3,"Blue",36,2,1,1,15618,0,15618,0.706,7549,77,0.638,0,"no"
"8596",718712583,"male",44,"uneducated","married","80K-120K",2,"Blue",33,3,1,1,34496,1665,32831,0.883,8092,80,0.667,0.048,"no"
"8597",806432433,"female",40,"highschool","single","40K-60K",2,"Blue",35,2,1,2,2544,1713,831,0.696,8006,88,0.571,0.673,"no"
"8598",720074583,"male",42,"graduate","unknown","80K-120K",1,"Blue",36,2,1,2,4765,1516,3249,0.709,7380,76,0.689,0.318,"no"
"8599",768848658,"female",43,"unknown","single","unknown",3,"Blue",37,2,3,1,16583,1797,14786,0.889,7823,87,0.673,0.108,"no"
"8600",709895508,"male",42,"graduate","married","<40K",3,"Blue",36,2,2,1,6153,974,5179,0.703,7434,92,0.586,0.158,"no"
"8601",711542358,"female",42,"highschool","married","<40K",4,"Gold",36,2,3,2,15987,1187,14800,0.597,7471,88,0.467,0.074,"no"
"8602",718773333,"female",51,"unknown","single","<40K",4,"Blue",40,3,2,2,5139,1799,3340,0.94,7548,89,0.618,0.35,"no"
"8603",816832383,"female",61,"highschool","single","<40K",1,"Blue",56,3,2,2,3421,2266,1155,0.659,6932,75,0.744,0.662,"no"
"8604",714042108,"male",59,"uneducated","single","40K-60K",0,"Blue",36,3,2,2,11000,1013,9987,0.697,7302,86,0.654,0.092,"no"
"8605",714664683,"female",46,"uneducated","married","<40K",4,"Blue",37,3,3,3,2490,0,2490,0.835,8178,91,0.596,0,"no"
"8606",713894358,"male",51,"post-graduate","unknown","80K-120K",2,"Gold",46,2,3,2,34516,814,33702,0.735,7889,98,0.508,0.024,"no"
"8607",715436883,"female",48,"post-graduate","married","<40K",3,"Blue",36,2,2,1,2490,1582,908,0.76,7719,86,0.623,0.635,"no"
"8608",715260558,"female",44,"highschool","single","40K-60K",4,"Blue",36,3,2,2,2055,0,2055,0.975,7674,80,0.633,0,"no"
"8609",713664258,"male",56,"unknown","single","40K-60K",2,"Blue",48,2,2,1,14344,2014,12330,0.726,7359,85,0.574,0.14,"no"
"8610",713364783,"female",42,"post-graduate","single","<40K",1,"Blue",28,3,3,0,3453,1010,2443,0.801,8108,85,0.7,0.292,"no"
"8611",718078008,"male",40,"college","divorced","60K-80K",2,"Blue",36,3,2,1,20304,0,20304,0.809,7494,85,0.667,0,"no"
"8612",798546408,"female",61,"college","single","<40K",1,"Blue",55,2,3,2,8283,1444,6839,0.698,7553,104,0.529,0.174,"no"
"8613",779018508,"male",45,"uneducated","single","80K-120K",4,"Blue",35,2,2,2,11318,2082,9236,0.733,7179,93,0.632,0.184,"no"
"8614",802668333,"male",49,"graduate","single","80K-120K",2,"Blue",43,2,3,3,2384,1919,465,0.5,3512,50,0.471,0.805,"yes"
"8615",718320933,"male",47,"uneducated","married","60K-80K",3,"Blue",36,2,3,1,11919,2347,9572,0.842,8257,96,0.574,0.197,"no"
"8616",789016983,"female",45,"highschool","married","<40K",3,"Blue",32,2,5,1,2948,968,1980,0.946,7834,86,0.509,0.328,"no"
"8617",713907633,"male",43,"college","unknown","60K-80K",3,"Blue",36,2,1,2,5397,1265,4132,0.676,7791,84,0.615,0.234,"no"
"8618",708474333,"male",42,"graduate","married","60K-80K",3,"Blue",29,3,3,1,12294,2517,9777,0.775,7906,87,0.611,0.205,"no"
"8619",778894233,"male",42,"highschool","unknown","80K-120K",5,"Blue",23,3,2,3,7253,0,7253,0.644,7595,83,0.804,0,"no"
"8620",717244683,"female",43,"college","married","unknown",3,"Blue",36,3,3,3,21922,1467,20455,0.696,7409,89,0.679,0.067,"no"
"8621",711410958,"male",40,"highschool","married","60K-80K",3,"Blue",28,2,2,3,13452,2517,10935,0.781,7582,69,0.917,0.187,"no"
"8622",799711833,"female",50,"college","married","unknown",3,"Blue",44,2,1,3,24735,2296,22439,0.808,7910,95,0.557,0.093,"no"
"8623",714047733,"female",53,"graduate","single","40K-60K",3,"Blue",45,2,2,1,4942,2119,2823,0.718,7460,85,0.604,0.429,"no"
"8624",710061783,"male",49,"graduate","married","40K-60K",1,"Blue",40,6,1,4,14973,0,14973,0.895,4517,59,0.439,0,"yes"
"8625",711082908,"male",44,"uneducated","single","80K-120K",4,"Blue",31,3,2,3,19719,1303,18416,0.91,8385,97,0.565,0.066,"no"
"8626",721190358,"male",49,"unknown","unknown","80K-120K",4,"Blue",29,2,2,2,29690,2517,27173,0.769,7640,86,0.564,0.085,"no"
"8627",712760208,"female",42,"graduate","married","unknown",4,"Blue",31,3,2,1,6751,1192,5559,0.776,7921,93,0.55,0.177,"no"
"8628",751563933,"female",43,"highschool","married","<40K",3,"Blue",36,3,3,2,9484,2451,7033,0.637,7242,95,0.508,0.258,"no"
"8629",815498733,"female",51,"unknown","single","<40K",3,"Blue",46,3,2,2,4333,1848,2485,0.634,7643,85,0.771,0.426,"no"
"8630",718433508,"female",40,"uneducated","unknown","<40K",3,"Blue",30,2,5,2,2481,2119,362,0.801,8097,88,0.63,0.854,"no"
"8631",720935658,"female",57,"post-graduate","single","<40K",4,"Blue",45,2,2,3,3059,1744,1315,0.614,7709,89,0.561,0.57,"no"
"8632",714754533,"male",51,"doctorate","single",">120K",0,"Platinum",44,3,2,3,34516,1925,32591,0.764,8012,87,0.582,0.056,"no"
